id_aluno;ano;nome;genero;idade;ano_nascimento;ano_ingresso;anos_na_pm;instituicao;escola;turma;fase;fase_ideal;defasagem;defasado;nivel_defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;rank_geral;rank_fase;rank_turma;atingiu_pv;indicado_bolsa;defasagem_original;ano_ingresso_declarado;ingresso_inconsistente;n_anos_observados
RA-1529;2024;Aluno-1529;F;14,0;2010,0;2024;0;Pública;EE João Ortiz Rodrigues;3F;3,0;4,0;-1,0;True;Moderada (1);6,710079487200001;Ágata;6,666;7,435897436;7,51;8,125;5,5;6,964;5,0;6,0;5,5;5,0;5,0;;;;;;-1;2024;False;1
RA-153;2022;Aluno-153;F;14,0;2008,0;2018;4;Privada - Parceira;;L;4,0;4,0;0,0;False;Adequado;7,535;Ametista;7,9;8,2;5,0;;6,6;7,708;10,0;3,3;7,7;8,8;4,0;297;25;5;False;False;0;2018;True;3
RA-153;2023;Aluno-153;F;15,0;2008,0;2018;5;Privada - Apadrinhamento;;5M;5,0;5,0;0,0;False;Adequado;7,289966667;Ametista;9,2;7,4;2,52;8,125;6,4;7,71;10,0;6,0;5,3;8,0;4,0;;;;;;0;2018;True;3
RA-153;2024;Aluno-153;F;16,0;2008,0;2018;6;Privada - Apadrinhamento;Colégio Albert Einstein - SP;7E;7,0;5,0;2,0;False;Adiantado;4,78185;Quartzo;8,751;0,0;6,5675;7,5;0,0;7,5;10,0;0,0;0,0;0,0;0,0;;;;;;2;2021;True;3
RA-1530;2024;Aluno-1530;M;13,0;2011,0;2024;0;Pública;EE João Ortiz Rodrigues;3F;3,0;3,0;0,0;False;Adequado;4,6391535714200005;Quartzo;0,0;2,5238095237666665;8,13;7,03125;2,833333333333333;5,258;10,0;1,5;7,0;0,0;5,0;;;;;;0;2024;False;1
RA-1531;2024;Aluno-1531;M;14,0;2010,0;2024;0;Pública;EE João Ortiz Rodrigues;3F;3,0;4,0;-1,0;True;Moderada (1);7,0491790134;Ametista;8,751;7,972686733666666;7,505;7,34375;5,833333333333333;7,14;5,0;4,5;8,0;5,0;5,0;;;;;;-1;2024;False;1
RA-1532;2024;Aluno-1532;M;15,0;2009,0;2024;0;Pública;EE João Ortiz Rodrigues;3H;3,0;4,0;-1,0;True;Moderada (1);4,548544781066667;Quartzo;0,0;3,905723905333333;7,51;7,5;2,0;6,832;5,0;0,0;6,0;0,0;5,0;;;;;;-1;2024;False;1
RA-1533;2024;Aluno-1533;F;14,0;2010,0;2024;0;Pública;EE Joaquim Mendes Feliz;3I;3,0;3,0;0,0;False;Adequado;9,089828985533336;Topázio;9,168;9,710144927666668;8,135;8,5;9,5;8,3375;10,0;10,0;8,5;10,0;4,0;;;;;;0;2024;False;1
RA-1534;2024;Aluno-1534;F;13,0;2010,0;2024;0;Pública;EE Paschoal Carlos Magno;3I;3,0;3,0;0,0;False;Adequado;7,188366666666667;Ametista;7,917;9,666666666666666;8,135;8,0;1,1666666666666667;8,0825;10,0;2,0;1,5;0,0;4,0;;;;;;0;2024;False;1
RA-1535;2024;Aluno-1535;F;13,0;2011,0;2024;0;Pública;EE Paschoal Carlos Magno;3I;3,0;3,0;0,0;False;Adequado;7,109390969933334;Ametista;8,751;5,103121516333333;7,51;7,125;5,833333333333333;7,9175;10,0;7,5;5,5;4,5;4,0;;;;;;0;2024;False;1
RA-1536;2024;Aluno-1536;F;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;3I;3,0;4,0;-1,0;True;Moderada (1);7,653744444466668;Ametista;9,168;8,722222222333334;8,135;7,875;7,0;7,4575;5,0;10,0;3,5;7,5;4,0;;;;;;-1;2024;False;1
RA-1537;2024;Aluno-1537;F;14,0;2010,0;2024;0;Pública;EE Joaquim Mendes Feliz;3I;3,0;4,0;-1,0;True;Moderada (1);8,176263231333333;Topázio;9,168;8,33064949;8,135;8,125;8,666666666666666;8,67;5,0;10,0;6,0;10,0;4,0;;;;;;-1;2024;False;1
RA-1538;2024;Aluno-1538;M;13,0;2010,0;2021;3;Pública;EE Maria André Schunck Dona;3K;3,0;2,0;1,0;False;Adiantado;7,9631703704333345;Ametista;9,168;7,935185184999999;8,13;7,916666667;7,166666666666667;7,106666667;10,0;7,5;6,0;8,0;3,0;;;;;;1;2021;False;1
RA-1539;2024;Aluno-1539;F;13,0;2011,0;2024;0;Pública;EE Maria André Schunck Dona;3K;3,0;3,0;0,0;False;Adequado;7,709588888900001;Ametista;6,667;9,027777777666666;6,885;7,708333333;6,833333333333333;7,056666667;10,0;6,0;7,0;7,5;3,0;;;;;;0;2024;False;1
RA-154;2022;Aluno-154;M;15,0;2007,0;2017;5;Pública;;L;4,0;5,0;-1,0;True;Moderada (1);6,073;Ágata;8,3;6,1;6,3;;4,0;6,833;5,0;3,7;6,2;2,1;4,0;714;65;15;False;True;-1;2017;False;1
RA-1540;2024;Aluno-1540;F;14,0;2010,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3M;3,0;4,0;-1,0;True;Moderada (1);5,696233333333334;Quartzo;8,334;5,0;7,51;7,125;2,6666666666666665;6,83;5,0;2,0;2,0;4,0;5,0;;;;;;-1;2024;False;1
RA-1541;2024;Aluno-1541;M;13,0;2011,0;2024;0;Pública;EM Alfredo Schunk;3M;3,0;3,0;0,0;False;Adequado;8,337;Topázio;9,168;8,633333333333333;6,88;8,25;8,166666666666666;7,736;10,0;9,0;7,0;8,5;5,0;;;;;;0;2024;False;1
RA-1542;2024;Aluno-1542;F;16,0;2008,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3M;3,0;5,0;-2,0;True;Alta (2);6,0886079922;Ágata;7,501;6,304873294333333;8,135;7,375;3,1666666666666665;6,966;5,0;1,0;3,5;5,0;5,0;;;;;;-2;2024;False;1
RA-1543;2024;Aluno-1543;M;14,0;2010,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3M;3,0;4,0;-1,0;True;Moderada (1);6,754584615400001;Ágata;7,5;8,076923077;7,51;7,25;5,0;7,066;5,0;6,0;4,0;;5,0;;;;;;-1;2024;False;1
RA-1544;2024;Aluno-1544;F;14,0;2010,0;2024;0;Pública;EM Cecilia Cristina de Oliveira Rodrigues;3M;3,0;4,0;-1,0;True;Moderada (1);6,905568627466667;Ágata;8,334;8,674509804;6,885;6,625;5,833333333333333;6,598;5,0;5,5;5,5;6,5;5,0;;;;;;-1;2024;False;1
RA-1545;2024;Aluno-1545;F;12,0;2012,0;2024;0;Pública;EE Paschoal Carlos Magno;3N;3,0;3,0;0,0;False;Adequado;7,296598575533334;Ametista;7,501;6,210826211;8,13;6,25;8,166666666666666;6,165;10,0;8,0;6,5;10,0;2,0;;;;;;0;2024;False;1
RA-1546;2024;Aluno-1546;M;14,0;2010,0;2024;0;Pública;EE Paschoal Carlos Magno;3N;3,0;3,0;0,0;False;Adequado;6,900662108266667;Ágata;8,334;6,374643874666667;8,75;7,5;4,666666666666667;6,17;10,0;5,0;3,0;6,0;2,0;;;;;;0;2024;False;1
RA-1547;2024;Aluno-1547;F;14,0;2009,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3N;3,0;4,0;-1,0;True;Moderada (1);6,748480626800001;Ágata;7,917;6,467236467333334;8,13;7,5;6,666666666666667;6,335;5,0;9,5;6,0;4,5;2,0;;;;;;-1;2024;False;1
RA-1548;2024;Aluno-1548;F;13,0;2011,0;2024;0;Pública;Estuda em outra cidade;3N;3,0;3,0;0,0;False;Adequado;6,482499715066667;Ágata;8,334;5,242165242;7,51;7,5;4,833333333333333;5,665;10,0;9,0;4,5;1,0;2,0;;;;;;0;2024;False;1
RA-1549;2024;Aluno-1549;M;15,0;2009,0;2024;0;Pública;EE Maria André Schunck Dona;3N;3,0;5,0;-2,0;True;Alta (2);6,514862200466668;Ágata;9,585;7,441394335666668;7,51;7,1875;4,166666666666667;6,325;5,0;5,5;3,0;4,0;2,0;;;;;;-2;2024;False;1
RA-155;2022;Aluno-155;M;16,0;2006,0;2022;0;Pública;;L;4,0;6,0;-2,0;True;Alta (2);7,051;Ametista;10,0;8,3;7,5;;5,2;6,833;5,0;4,3;6,8;4,3;4,0;470;39;9;False;True;-2;2022;False;3
RA-155;2023;Aluno-155;M;17,0;2006,0;2022;1;Pública;;5L;5,0;7,0;-2,0;True;Alta (2);6,318991667;Ágata;7,9;8,1;5,0;7,03125;4,4;6,5875;5,0;5,3;2,8;5,2;4,0;;;;;;-2;2022;False;3
RA-155;2024;Aluno-155;M;18,0;2006,0;2022;2;Privada - Bolsa 100%;Faculdade FIAP;8F;8,0;8,0;0,0;False;Adequado;;;;0,0;;;;;10,0;;;;0,0;;;;;;0;2022;False;3
RA-1550;2024;Aluno-1550;M;15,0;2009,0;2024;0;Pública;EE Maria André Schunck Dona;3P;3,0;4,0;-1,0;True;Moderada (1);6,064236111066667;Ágata;9,585;5,222222222;7,51;7,03125;4,333333333333333;6,2025;5,0;5,0;3,0;5,0;4,0;;;;;;-1;2024;False;1
RA-1551;2024;Aluno-1551;M;15,0;2009,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3P;3,0;5,0;-2,0;True;Alta (2);5,9717087542;Quartzo;9,585;4,771043771;7,51;7,5;3,5;6,79;5,0;1,0;5,5;4,0;4,0;;;;;;-2;2024;False;1
RA-1552;2024;Aluno-1552;M;13,0;2011,0;2024;0;Pública;EM Cecilia Cristina de Oliveira Rodrigues;3P;3,0;3,0;0,0;False;Adequado;7,443301282066667;Ametista;9,585;9,743589743666666;7,51;7,1875;3,1666666666666665;7,165;10,0;1,0;4,5;4,0;4,0;;;;;;0;2024;False;1
RA-1553;2024;Aluno-1553;M;13,0;2011,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3R;3,0;3,0;0,0;False;Adequado;7,641184313700001;Ametista;8,334;9,003921568666668;7,51;8,333333333;4,333333333333333;7,78;10,0;6,0;5,0;2,0;3,0;;;;;;0;2024;False;1
RA-1554;2024;Aluno-1554;M;15,0;2009,0;2024;0;Pública;EE Maria André Schunck Dona;3R;3,0;5,0;-2,0;True;Alta (2);6,941692592633334;Ágata;6,666;9,629629629666669;8,76;7,291666667;4,0;7,22;5,0;3,0;;5,0;3,0;;;;;;-2;2024;False;1
RA-1555;2024;Aluno-1555;M;13,0;2011,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3R;3,0;3,0;0,0;False;Adequado;7,4827333334;Ametista;8,334;10,0;6,255;8,125;3,0;8,056666667;10,0;9,0;0,0;0,0;3,0;;;;;;0;2024;False;1
RA-1556;2024;Aluno-1556;M;14,0;2010,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3U;3,0;3,0;0,0;False;Adequado;6,666811111166668;Ágata;7,917;5,222222222333333;7,51;7,916666667;4,0;7,44;10,0;3,5;;4,5;3,0;;;;;;0;2024;False;1
RA-1557;2024;Aluno-1557;F;14,0;2010,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;3U;3,0;3,0;0,0;False;Adequado;8,228500000033334;Topázio;9,585;8,916666666666666;7,51;7,916666667;7,0;7,72;10,0;6,0;;8,0;3,0;;;;;;0;2024;False;1
RA-1558;2024;Aluno-1558;M;16,0;2008,0;2024;0;Pública;EE Joaquim Mendes Feliz;4A;4,0;5,0;-1,0;True;Moderada (1);7,643772047733333;Ametista;9,168;8,705360238666666;8,755;8,5;5,5;8,302;5,0;5,0;5,5;6,0;5,0;;;;;;-1;2024;False;1
RA-1559;2024;Aluno-1559;F;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;4A;4,0;5,0;-1,0;True;Moderada (1);6,330428437666668;Ágata;7,917;5,2929755216666665;6,885;8,375;4,666666666666667;7,604;5,0;8,0;0,0;6,0;5,0;;;;;;-1;2024;False;1
RA-156;2022;Aluno-156;M;15,0;2007,0;2018;4;Pública;;L;4,0;5,0;-1,0;True;Moderada (1);7,357;Ametista;10,0;8,3;9,4;;4,4;7,792;5,0;4,7;6,5;2,1;4,0;376;30;6;False;True;-1;2018;False;1
RA-1560;2024;Aluno-1560;F;14,0;2010,0;2024;0;Privada;Colégio Arco Íris Evolução;4A;4,0;3,0;1,0;False;Adiantado;8,4721031746;Topázio;9,168;9,206349206333334;5,635;8,5;8,166666666666666;8,336;10,0;6,0;8,5;10,0;5,0;;;;;;1;2024;False;1
RA-1561;2024;Aluno-1561;M;16,0;2008,0;2024;0;Pública;EE Joaquim Mendes Feliz;4A;4,0;5,0;-1,0;True;Moderada (1);7,940220634933333;Ametista;9,585;9,174603174666666;5,0;8,0;9,0;7,734;5,0;8,5;8,5;10,0;5,0;;;;;;-1;2024;False;1
RA-1562;2024;Aluno-1562;F;16,0;2008,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;6,0;-2,0;True;Alta (2);5,458833333333334;Quartzo;6,25;8,666666666666666;5,01;6,25;0,5;6,8725;5,0;0,5;;;4,0;;;;;;-2;2024;False;1
RA-1563;2024;Aluno-1563;F;15,0;2009,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);7,604211111133335;Ametista;8,751;8,305555555666666;7,51;7,25;7,0;8,46;5,0;5,0;7,5;8,5;4,0;;;;;;-1;2024;False;1
RA-1564;2024;Aluno-1564;M;15,0;2009,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);5,0761468806000005;Quartzo;8,334;4,942067736333334;6,885;5,75;2,1666666666666665;5,2875;5,0;1,0;3,5;2,0;4,0;;;;;;-1;2024;False;1
RA-1565;2024;Aluno-1565;M;16,0;2008,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);5,816448179266667;Quartzo;0,0;8,102240896333333;7,51;6,375;5,5;6,0375;5,0;7,0;3,0;6,5;4,0;;;;;;-1;2024;False;1
RA-1566;2024;Aluno-1566;F;17,0;2007,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;6,0;-2,0;True;Alta (2);7,759243871133334;Ametista;9,168;9,247219355666669;7,51;7,75;6,5;8,335;5,0;3,0;8,0;8,5;4,0;;;;;;-2;2024;False;1
RA-1567;2024;Aluno-1567;F;16,0;2008,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;6,0;-2,0;True;Alta (2);7,913942087533334;Ametista;8,334;8,771043771;7,51;7,75;8,166666666666666;8,335;5,0;5,0;9,5;10,0;4,0;;;;;;-2;2024;False;1
RA-1568;2024;Aluno-1568;F;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;4B;4,0;5,0;-1,0;True;Moderada (1);7,8003261438;Ametista;9,168;7,493464052333334;7,51;8,0;8,166666666666666;8,5025;5,0;7,5;7,5;9,5;4,0;;;;;;-1;2024;False;1
RA-1569;2024;Aluno-1569;F;17,0;2007,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;6,0;-2,0;True;Alta (2);5,7191555556;Quartzo;6,666;7,111111111333334;6,26;6,875;2,1666666666666665;6,9175;5,0;2,0;3,0;1,5;4,0;;;;;;-2;2024;False;1
RA-157;2022;Aluno-157;F;12,0;2010,0;2018;4;Privada - Parceira;;L;4,0;3,0;1,0;False;Adiantado;8,317;Topázio;7,5;10,0;6,3;;7,7;8,292;10,0;7,0;7,5;8,7;4,0;59;6;1;False;False;1;2018;True;3
RA-157;2023;Aluno-157;F;13,0;2010,0;2018;5;Privada - Apadrinhamento;;5M;5,0;3,0;2,0;False;Adiantado;7,879008333;Ametista;7,1;9,9;2,52;8,59375;6,8;8,63;10,0;6,0;6,8;7,5;4,0;;;;;;2;2018;True;3
RA-157;2024;Aluno-157;F;14,0;2010,0;2018;6;Privada - Apadrinhamento;Colégio Arco Íris Evolução;5N;5,0;4,0;1,0;False;Adiantado;8,950566666733334;Topázio;8,334;10,0;6,26;8,125;9,666666666666666;8,726666667;10,0;10,0;9,0;10,0;3,0;;;;;;1;2021;True;3
RA-1570;2024;Aluno-1570;F;16,0;2008,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);7,894084175066667;Ametista;9,585;7,542087542;7,51;7,75;8,333333333333334;8,6725;5,0;6,5;9,0;9,5;4,0;;;;;;-1;2024;False;1
RA-1571;2024;Aluno-1571;M;16,0;2008,0;2024;0;Pública;EE Alexandre Rodrigues Nogueira;4B;4,0;5,0;-1,0;True;Moderada (1);7,2484555556;Ametista;8,334;9,111111111333337;5,005;7,5;5,666666666666667;8,545;5,0;5,0;6,0;6,0;4,0;;;;;;-1;2024;False;1
RA-1572;2024;Aluno-1572;F;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;4C;4,0;5,0;-1,0;True;Moderada (1);8,080345634866667;Topázio;9,168;9,841269841333334;7,51;7,65625;7,5;8,393333333;5,0;7,5;6,5;8,5;3,0;;;;;;-1;2024;False;1
RA-1573;2024;Aluno-1573;M;16,0;2008,0;2024;0;Pública;EE Olivia de Faria Nogueira;4C;4,0;5,0;-1,0;True;Moderada (1);6,743847969266667;Ágata;9,168;6,120448179333334;6,26;7,65625;5,0;8,556666667;5,0;0,0;6,0;9,0;3,0;;;;;;-1;2024;False;1
RA-1574;2024;Aluno-1574;F;16,0;2008,0;2024;0;Pública;EE Paschoal Carlos Magno;4C;4,0;5,0;-1,0;True;Moderada (1);7,777244180000001;Ametista;8,751;8,399470899666667;7,51;7,8125;7,333333333333333;8,616666667;5,0;7,0;6,0;9,0;3,0;;;;;;-1;2024;False;1
RA-1575;2024;Aluno-1575;F;16,0;2008,0;2024;0;Pública;EE Olivia de Faria Nogueira;4C;4,0;5,0;-1,0;True;Moderada (1);7,318459391466667;Ametista;9,168;8,624338624;6,885;7,65625;5,333333333333333;8,28;5,0;0,0;7,5;8,5;3,0;;;;;;-1;2024;False;1
RA-1576;2024;Aluno-1576;F;16,0;2008,0;2024;0;Pública;EE Loris Nassif Mattar Profa;4C;4,0;5,0;-1,0;True;Moderada (1);7,463620238066666;Ametista;8,334;9,523809523666666;5,635;6,40625;6,666666666666667;8,44;5,0;7,5;4,5;8,0;3,0;;;;;;-1;2024;False;1
RA-1577;2024;Aluno-1577;M;16,0;2008,0;2024;0;Pública;EE Mario Francisco de Amorim;4C;4,0;5,0;-1,0;True;Moderada (1);6,305585581933334;Ágata;10,002;4,993386243333333;7,51;7,34375;4,333333333333333;7,273333333;5,0;4,0;7,0;2,0;3,0;;;;;;-1;2024;False;1
RA-1578;2024;Aluno-1578;F;13,0;2010,0;2024;0;Pública;EE Olivia de Faria Nogueira;4F;4,0;3,0;1,0;False;Adiantado;7,880605848;Ametista;8,334;6,761695906666667;7,51;7,5;7,333333333333333;8,636;10,0;6,0;6,0;10,0;5,0;;;;;;1;2024;False;1
RA-1579;2024;Aluno-1579;F;16,0;2008,0;2022;2;Pública;EE Joaquim Mendes Feliz;4F;4,0;6,0;-2,0;True;Alta (2);7,894385710733333;Ametista;8,751;9,090261887;5,635;8,5;7,166666666666667;9,272;5,0;7,5;6,0;8,0;5,0;;;;;;-2;2022;False;1
RA-158;2022;Aluno-158;F;17,0;2005,0;2017;5;Privada - Parceira;;L;4,0;7,0;-3,0;True;Severa (3+);7,302;Ametista;7,9;9,8;5,6;;6,6;8,125;2,5;5,0;6,7;8,1;4,0;392;32;7;False;False;-3;2017;True;3
RA-158;2023;Aluno-158;F;14,0;2009,0;2017;6;Privada - Apadrinhamento;;5M;5,0;4,0;1,0;False;Adiantado;7,297425;Ametista;7,1;9,0;2,52;8,28125;6,0;7,545;10,0;6,0;5,7;6,3;4,0;;;;;;1;2017;True;3
RA-158;2024;Aluno-158;F;15,0;2009,0;2017;7;Privada - Apadrinhamento;Colégio Arco Íris Evolução;5M;5,0;5,0;0,0;False;Adequado;6,855159259266667;Ágata;8,334;7,796296296333334;6,26;6,875;4,0;6,745;10,0;2,5;1,5;8,0;4,0;;;;;;0;2021;True;3
RA-1580;2024;Aluno-1580;M;16,0;2008,0;2024;0;Pública;EE Paschoal Carlos Magno;4F;4,0;5,0;-1,0;True;Moderada (1);7,790523996266667;Ametista;8,751;9,049953314666666;7,51;7,875;6,166666666666667;9,168;5,0;5,0;7,5;6,0;5,0;;;;;;-1;2024;False;1
RA-1581;2024;Aluno-1581;M;16,0;2008,0;2024;0;Pública;EE Olivia de Faria Nogueira;4H;4,0;5,0;-1,0;True;Moderada (1);6,9787022855;Ágata;8,334;7,834844760666667;6,26;7,083333333;6,333333333333333;7,386666667;5,0;7,0;4,5;7,5;3,0;;;;;;-1;2024;False;1
RA-1582;2024;Aluno-1582;M;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;4H;4,0;5,0;-1,0;True;Moderada (1);6,472788888966667;Ágata;8,334;8,069444444333334;6,255;6,666666667;4,5;6,666666667;5,0;7,0;2,0;4,5;3,0;;;;;;-1;2024;False;1
RA-1583;2024;Aluno-1583;F;15,0;2009,0;2024;0;Pública;EE Mario Francisco de Amorim;4H;4,0;5,0;-1,0;True;Moderada (1);7,8197579711;Ametista;7,917;7,753623188333333;6,26;9,166666667;8,166666666666666;9,006666667;5,0;8,0;6,5;10,0;3,0;;;;;;-1;2024;False;1
RA-1584;2024;Aluno-1584;F;15,0;2009,0;2024;0;Pública;Estuda em outra cidade;4L;4,0;5,0;-1,0;True;Moderada (1);7,429837830666667;Ametista;8,334;9,153439153333332;7,51;7,8125;5,5;8,1675;5,0;6,0;5,5;5,0;4,0;;;;;;-1;2024;False;1
RA-1585;2024;Aluno-1585;F;15,0;2009,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4L;4,0;5,0;-1,0;True;Moderada (1);6,730367016866668;Ágata;10,002;6,775210084333334;7,51;7,65625;4,0;7,7925;5,0;5,0;3,0;4,0;4,0;;;;;;-1;2024;False;1
RA-1586;2024;Aluno-1586;F;15,0;2009,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4L;4,0;5,0;-1,0;True;Moderada (1);6,555764327466668;Ágata;10,002;6,128654970666666;5,01;6,875;5,666666666666667;7,54;5,0;3,5;5,5;8,0;4,0;;;;;;-1;2024;False;1
RA-1587;2024;Aluno-1587;F;16,0;2008,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4L;4,0;6,0;-2,0;True;Alta (2);7,34055;Ametista;9,168;10,0;7,51;7,8125;3,75;8,2075;5,0;7,5;0,0;;4,0;;;;;;-2;2024;False;1
RA-1588;2024;Aluno-1588;F;14,0;2010,0;2024;0;Pública;EE Maria André Schunck Dona;4L;4,0;4,0;0,0;False;Adequado;7,303823728133333;Ametista;7,917;8,640618640666666;7,51;7,5;4,0;7,415;10,0;3,5;4,5;;4,0;;;;;;0;2024;False;1
RA-1589;2024;Aluno-1589;F;15,0;2009,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4M;4,0;5,0;-1,0;True;Moderada (1);5,260851851866667;Quartzo;0,0;6,259259259333334;7,51;7,5;2,5;7,54;5,0;3,0;2,0;;4,0;;;;;;-1;2024;False;1
RA-159;2022;Aluno-159;F;15,0;2007,0;2021;1;Pública;;L;4,0;5,0;-1,0;True;Moderada (1);6,49;Ágata;8,3;8,1;5,6;;4,7;6,458;5,0;4,3;5,8;3,9;4,0;644;58;14;False;False;-1;2021;False;2
RA-159;2023;Aluno-159;F;16,0;2007,0;2021;2;Pública;;4N;4,0;6,0;-2,0;True;Alta (2);6,805033333;Ágata;7,9;8,1;2,52;8,125;6,3;7,8775;5,0;5,0;6,0;7,8;4,0;;;;;;-2;2021;False;2
RA-1590;2024;Aluno-1590;F;15,0;2009,0;2024;0;Pública;EE Maria André Schunck Dona;4N;4,0;5,0;-1,0;True;Moderada (1);8,1907875086;Topázio;7,917;8,267770876333332;7,51;10,0;8,666666666666666;8,806;5,0;8,5;8,0;9,5;5,0;;;;;;-1;2024;False;1
RA-1591;2024;Aluno-1591;F;16,0;2007,0;2024;0;Pública;EE Maria André Schunck Dona;4N;4,0;6,0;-2,0;True;Alta (2);6,1707952862;Ágata;7,083;6,430976431;7,51;8,125;3,5;7,064;5,0;3,0;4,5;3,0;5,0;;;;;;-2;2024;False;1
RA-1592;2024;Aluno-1592;F;15,0;2009,0;2024;0;Pública;EE Maria André Schunck Dona;4N;4,0;5,0;-1,0;True;Moderada (1);6,812545479666667;Ágata;7,917;6,854727398333334;7,51;8,125;5,5;7,432;5,0;4,0;7,5;5,0;5,0;;;;;;-1;2024;False;1
RA-1593;2024;Aluno-1593;M;15,0;2008,0;2024;0;Pública;EE Maria André Schunck Dona;4N;4,0;5,0;-1,0;True;Moderada (1);6,638525017333334;Ágata;6,249;4,868875086666667;6,26;9,0625;6,5;8,538;5,0;9,0;6,5;4,0;5,0;;;;;;-1;2024;False;1
RA-1594;2024;Aluno-1594;M;16,0;2008,0;2024;0;Pública;EE Maria André Schunck Dona;4N;4,0;6,0;-2,0;True;Alta (2);5,731267287800001;Quartzo;9,585;6,112836439;6,26;6,25;3,0;5,996;5,0;1,0;4,0;4,0;5,0;;;;;;-2;2024;False;1
RA-1595;2024;Aluno-1595;M;14,0;2010,0;2024;0;Pública;EM Cecilia Cristina de Oliveira Rodrigues;4R;4,0;4,0;0,0;False;Adequado;6,6599304233000005;Ágata;8,334;7,949735449666666;6,26;7,395833333;2,333333333333333;7,021666667;10,0;3,0;0,0;4,0;6,0;;;;;;0;2024;False;1
RA-1596;2024;Aluno-1596;F;17,0;2007,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4R;4,0;6,0;-2,0;True;Alta (2);7,261016666766667;Ametista;8,751;10,0;7,51;8,229166667;3,333333333333333;8,226666667;5,0;5,0;0,0;5,0;6,0;;;;;;-2;2024;False;1
RA-1597;2024;Aluno-1597;F;16,0;2008,0;2024;0;Pública;EE Donizetti Aparecido Leite Professor;4R;4,0;5,0;-1,0;True;Moderada (1);6,7187063492;Ágata;7,5;8,412698412666666;7,51;8,125;2,833333333333333;8,28;5,0;2,0;0,0;6,5;6,0;;;;;;-1;2024;False;1
RA-1598;2024;Aluno-1598;F;15,0;2009,0;2024;0;Pública;EE Paschoal Carlos Magno;5B;5,0;5,0;0,0;False;Adequado;8,4656285714;Topázio;9,585;8,857142857;7,51;8,375;7,5;8,236;10,0;7,5;7,5;;5,0;;;;;;0;2024;False;1
RA-1599;2024;Aluno-1599;F;17,0;2006,0;2024;0;Pública;EE Joaquim Mendes Feliz;5B;5,0;7,0;-2,0;True;Alta (2);7,6059333333333345;Ametista;8,334;9,666666666666666;7,51;7,75;6,5;7,566;5,0;7,0;6,0;;5,0;;;;;;-2;2024;False;1
RA-16;2022;Aluno-16;M;19,0;2003,0;2022;0;Pública;;D;7,0;8,0;-1,0;True;Moderada (1);6,112;Ágata;7,9;8,3;5,0;;3,5;6,333;5,0;7,0;0,0;;4,0;706;14;8;False;True;-1;2022;False;1
RA-160;2022;Aluno-160;F;15,0;2007,0;2021;1;Pública;;L;4,0;5,0;-1,0;True;Moderada (1);6,746;Ágata;7,5;7,2;5,6;;5,3;8,25;5,0;2,7;6,0;7,1;4,0;568;52;12;False;True;-1;2021;False;3
RA-160;2023;Aluno-160;F;16,0;2007,0;2021;2;Privada - Apadrinhamento;;5L;5,0;6,0;-1,0;True;Moderada (1);6,598266667;Ágata;8,8;8,3;2,52;8,125;5,0;7,46;5,0;3,3;3,8;8,0;4,0;;;;;;-1;2021;False;3
RA-160;2024;Aluno-160;F;17,0;2007,0;2021;3;Privada - Apadrinhamento;Colégio Arco Íris Evolução;5L;5,0;6,0;-1,0;True;Moderada (1);6,855108333266668;Ágata;8,334;7,416666666666667;6,26;7,34375;5,666666666666667;7,723333333;5,0;3,0;5,5;8,5;3,0;;;;;;-1;2021;False;3
